trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C3_n0.01_d000_r02,C3,202619,0.0,0.0,0.0,0.6,0.6057666514401443,0.6057666514401443,FAR,FAR,-0.5115333028802886,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.02,0.02,0.0,0.6,0.607666532489841,0.6062416217025685,FAR,FAR,-0.512483243405137,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.04,0.04,0.0,0.6,0.610431244485006,0.6072890273981779,FAR,FAR,-0.5145780547963559,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.06,0.06,0.0,0.6,0.6168944725317521,0.6096903886815714,FAR,FAR,-0.5193807773631429,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.08,0.08,0.0,0.6,0.587038852627463,0.6040275046680443,FAR,FAR,-0.5080550093360887,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.1,0.1,0.0,0.6,0.5969682699281588,0.6022626959830729,FAR,FAR,-0.5045253919661459,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.12,0.12,0.0,0.6,0.5877006862673358,0.5986221935541386,FAR,FAR,-0.49724438710827723,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.14,0.14,0.0,0.6,0.5966362218305746,0.5981257006232475,FAR,FAR,-0.49625140124649514,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.16,0.16,0.0,0.6,0.6096936463720211,0.6010176870604409,FAR,FAR,-0.5020353741208818,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.18,0.18,0.0,0.6,0.6105952039226608,0.6034120662759959,FAR,FAR,-0.5068241325519918,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.2,0.2,0.0,0.6,0.5733599770931346,0.5958990439802805,FAR,FAR,-0.491798087960561,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.22,0.22,0.0,0.6,0.6019323384372998,0.5974073675945353,FAR,FAR,-0.4948147351890706,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.24,0.24,0.0,0.6,0.5978790556085277,0.5975252895980334,FAR,FAR,-0.4950505791960669,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.26,0.26,0.0,0.6,0.6187472208183442,0.6028307724031111,FAR,FAR,-0.5056615448062223,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.28,0.28,0.0,0.6,0.6147640313013195,0.6058140871276632,FAR,FAR,-0.5116281742553264,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.3,0.3,0.0,0.6,0.5844850004299599,0.6004818154532373,FAR,FAR,-0.5009636309064747,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.32,0.32,0.0,0.6,0.6064564836590183,0.6019754825046826,FAR,FAR,-0.5039509650093652,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.34,0.34,0.0,0.6,0.5953123985509015,0.6003097115162372,FAR,FAR,-0.5006194230324745,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.36,0.36,0.0,0.6,0.5898612621603149,0.5976975991772566,FAR,FAR,-0.4953951983545133,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.38,0.38,0.0,0.6,0.6097330536863936,0.6007064628045409,FAR,FAR,-0.5014129256090818,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.4,0.4,0.0,0.6,0.5991441724549443,0.6003158902171417,FAR,FAR,-0.5006317804342835,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.42,0.42,0.0,0.6,0.6041452225306505,0.6012732232955189,FAR,FAR,-0.5025464465910379,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.44,0.44,0.0,0.6,0.6195363450143336,0.6058390037252226,FAR,FAR,-0.5116780074504452,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.46,0.46,0.0,0.6,0.5967848802001262,0.6035754728439485,FAR,FAR,-0.5071509456878971,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.48,0.48,0.0,0.6,0.5873410403912359,0.5995168647307704,FAR,FAR,-0.4990337294615408,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.5,0.5,0.0,0.6,0.573701669366159,0.5930630658896174,FAR,FAR,-0.4861261317792349,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.52,0.52,0.0,0.6,0.6039773208439497,0.5957916296282005,FAR,FAR,-0.4915832592564011,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.54,0.54,0.0,0.6,0.6156808709156648,0.6007639399500666,FAR,FAR,-0.5015278799001333,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.56,0.56,0.0,0.6,0.5892305790725386,0.5978805997306846,FAR,FAR,-0.4957611994613693,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.58,0.58,0.0,0.6,0.601831347378257,0.5988682866425777,FAR,FAR,-0.4977365732851555,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.6,0.6,0.0,0.6,0.5973339928276454,0.5984847131888447,FAR,FAR,-0.49696942637768937,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.62,0.62,0.0,0.6,0.6106821700169541,0.6015340773958721,FAR,FAR,-0.5030681547917442,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.64,0.64,0.0,0.6,0.5940779448600805,0.5996700442619242,FAR,FAR,-0.49934008852384837,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.66,0.66,0.0,0.6,0.6130538899091114,0.603016005673721,FAR,FAR,-0.5060320113474421,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.68,0.68,0.0,0.6,0.6087039539915444,0.6044379927531769,FAR,FAR,-0.5088759855063538,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.7,0.7,0.0,0.6,0.5993406032749328,0.6031636453836159,FAR,FAR,-0.5063272907672318,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.72,0.72,0.0,0.6,0.6049550846560156,0.6036115052017158,FAR,FAR,-0.5072230104034317,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.74,0.74,0.0,0.6,0.6152356471697803,0.6065175406937319,FAR,FAR,-0.5130350813874638,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.76,0.76,0.0,0.6,0.6008406159857342,0.6050983095167325,FAR,FAR,-0.510196619033465,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.78,0.78,0.0,0.6,0.604726237237062,0.6050052914468148,FAR,FAR,-0.5100105828936297,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.8,0.8,0.0,0.6,0.60023640022595,0.6038130686415986,FAR,FAR,-0.5076261372831972,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.82,0.82,0.0,0.6,0.5959203242999735,0.6018398825561924,FAR,FAR,-0.5036797651123848,1,,,0.01,0
C3_n0.01_d000_r02,C3,202619,0.84,0.84,0.0,0.6,0.5917128416508609,0.5993081223298595,FAR,FAR,-0.4986162446597191,1,,,0.01,0
