trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C3_n0.01_d000_r01,C3,202618,0.0,0.0,0.0,0.6,0.608372984472538,0.608372984472538,FAR,FAR,-0.516745968945076,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.02,0.02,0.0,0.6,0.6046354808613664,0.6074386085697451,FAR,FAR,-0.5148772171394902,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.04,0.04,0.0,0.6,0.60485118269103,0.6067917521000663,FAR,FAR,-0.5135835042001327,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.06,0.06,0.0,0.6,0.6091603220011921,0.6073838945753478,FAR,FAR,-0.5147677891506957,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.08,0.08,0.0,0.6,0.5870826167302009,0.6023085751140611,FAR,FAR,-0.5046171502281223,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.1,0.1,0.0,0.6,0.5988651502055446,0.601447718886932,FAR,FAR,-0.5028954377738641,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.12,0.12,0.0,0.6,0.6235895551929475,0.6069831779634359,FAR,FAR,-0.5139663559268719,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.14,0.14,0.0,0.6,0.592380050301568,0.603332396047969,FAR,FAR,-0.506664792095938,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.16,0.16,0.0,0.6,0.5993776042575533,0.602343698100365,FAR,FAR,-0.5046873962007301,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.18,0.18,0.0,0.6,0.5946650251132373,0.6004240298535831,FAR,FAR,-0.5008480597071663,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.2,0.2,0.0,0.6,0.582714301974393,0.5959965978837856,FAR,FAR,-0.49199319576757117,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.22,0.22,0.0,0.6,0.6045528433925396,0.5981356592609741,FAR,FAR,-0.4962713185219483,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.24,0.24,0.0,0.6,0.602814347684537,0.5993053313668648,FAR,FAR,-0.49861066273372967,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.26,0.26,0.0,0.6,0.6191551784051735,0.604267793126442,FAR,FAR,-0.508535586252884,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.28,0.28,0.0,0.6,0.604556439615468,0.6043399547486985,FAR,FAR,-0.508679909497397,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.3,0.3,0.0,0.6,0.6100218991983464,0.6057604408611105,FAR,FAR,-0.511520881722221,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.32,0.32,0.0,0.6,0.5949864377935397,0.6030669400942178,FAR,FAR,-0.5061338801884356,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.34,0.34,0.0,0.6,0.594191799553637,0.6008481549590726,FAR,FAR,-0.5016963099181453,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.36,0.36,0.0,0.6,0.5963711815320812,0.5997289116023248,FAR,FAR,-0.4994578232046496,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.38,0.38,0.0,0.6,0.5998413283173422,0.5997570157810791,FAR,FAR,-0.49951403156215823,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.4,0.4,0.0,0.6,0.593126667663112,0.5980994287515873,FAR,FAR,-0.4961988575031746,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.42,0.42,0.0,0.6,0.5990160228046509,0.5983285772648532,FAR,FAR,-0.4966571545297065,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.44,0.44,0.0,0.6,0.6009562710763279,0.5989855007177218,FAR,FAR,-0.4979710014354437,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.46,0.46,0.0,0.6,0.5988413889007504,0.598949472763479,FAR,FAR,-0.497898945526958,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.48,0.48,0.0,0.6,0.5942507420958072,0.5977747900965611,FAR,FAR,-0.49554958019312223,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.5,0.5,0.0,0.6,0.5963344796045661,0.5974147124735624,FAR,FAR,-0.4948294249471248,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.52,0.52,0.0,0.6,0.6075470243470052,0.599947790441923,FAR,FAR,-0.4998955808838461,1,,,0.01,0
C3_n0.01_d000_r01,C3,202618,0.54,0.54,0.0,0.6,0.6112618900209826,0.602776315336688,FAR,FAR,-0.505552630673376,1,,,0.01,0
