trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C3_n0.01_d000_r04,C3,202621,0.0,0.0,0.0,0.6,0.6074834665023385,0.6074834665023385,FAR,FAR,-0.5149669330046771,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.02,0.02,0.0,0.6,0.5931673643569194,0.6039044409659837,FAR,FAR,-0.5078088819319675,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.04,0.04,0.0,0.6,0.602464727342488,0.6035445125601098,FAR,FAR,-0.5070890251202196,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.06,0.06,0.0,0.6,0.5878612214007973,0.5996236897702817,FAR,FAR,-0.4992473795405634,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.08,0.08,0.0,0.6,0.5822838186163503,0.5952887219817988,FAR,FAR,-0.4905774439635977,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.1,0.1,0.0,0.6,0.5853293828894507,0.5927988872087118,FAR,FAR,-0.4855977744174236,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.12,0.12,0.0,0.6,0.5944076474023376,0.5932010772571182,FAR,FAR,-0.4864021545142365,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.14,0.14,0.0,0.6,0.6009636559641675,0.5951417219338806,FAR,FAR,-0.49028344386776124,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.16,0.16,0.0,0.6,0.5967070845192542,0.595533062580224,FAR,FAR,-0.491066125160448,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.18,0.18,0.0,0.6,0.6067089748884631,0.5983270406572838,FAR,FAR,-0.4966540813145677,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.2,0.2,0.0,0.6,0.6131282360393676,0.6020273395028047,FAR,FAR,-0.5040546790056095,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.22,0.22,0.0,0.6,0.6054839025504016,0.602891480264704,FAR,FAR,-0.505782960529408,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.24,0.24,0.0,0.6,0.5986738922182901,0.6018370832531005,FAR,FAR,-0.503674166506201,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.26,0.26,0.0,0.6,0.6070085298002182,0.6031299448898799,FAR,FAR,-0.5062598897797599,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.28,0.28,0.0,0.6,0.6067239053367162,0.604028435001589,FAR,FAR,-0.508056870003178,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.3,0.3,0.0,0.6,0.5897808111481623,0.6004665290382323,FAR,FAR,-0.5009330580764646,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.32,0.32,0.0,0.6,0.5999036266005465,0.6003258034288108,FAR,FAR,-0.5006516068576217,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.34,0.34,0.0,0.6,0.5995715213915924,0.6001372329195063,FAR,FAR,-0.5002744658390126,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.36,0.36,0.0,0.6,0.5926857493750133,0.598274362033383,FAR,FAR,-0.4965487240667661,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.38,0.38,0.0,0.6,0.5924486099253122,0.5968179240063654,FAR,FAR,-0.49363584801273075,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.4,0.4,0.0,0.6,0.6089488647112219,0.5998506591825795,FAR,FAR,-0.4997013183651591,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.42,0.42,0.0,0.6,0.6073444980770111,0.6017241189061874,FAR,FAR,-0.5034482378123748,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.44,0.44,0.0,0.6,0.5945280773638246,0.5999251085205967,FAR,FAR,-0.49985021704119337,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.46,0.46,0.0,0.6,0.5766150254350919,0.5940975877492205,FAR,FAR,-0.48819517549844105,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.48,0.48,0.0,0.6,0.611393862157151,0.5984216563512031,FAR,FAR,-0.49684331270240634,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.5,0.5,0.0,0.6,0.593898243024091,0.597290803019425,FAR,FAR,-0.49458160603885015,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.52,0.52,0.0,0.6,0.6026909311463019,0.5986408350511443,FAR,FAR,-0.49728167010228863,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.54,0.54,0.0,0.6,0.6141789037449621,0.6025253522245988,FAR,FAR,-0.5050507044491976,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.56,0.56,0.0,0.6,0.5857742162688654,0.5983375682356654,FAR,FAR,-0.4966751364713309,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.58,0.58,0.0,0.6,0.6075574915124218,0.6006425490548545,FAR,FAR,-0.501285098109709,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.6,0.6,0.0,0.6,0.6172957290520666,0.6048058440541575,FAR,FAR,-0.509611688108315,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.62,0.62,0.0,0.6,0.595009001079996,0.6023566333106172,FAR,FAR,-0.5047132666212344,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.64,0.64,0.0,0.6,0.5989778731115751,0.6015119432608567,FAR,FAR,-0.5030238865217134,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.66,0.66,0.0,0.6,0.6020165475171675,0.6016380943249344,FAR,FAR,-0.5032761886498689,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.68,0.68,0.0,0.6,0.6013244497084679,0.6015596831708178,FAR,FAR,-0.5031193663416356,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.7,0.7,0.0,0.6,0.6102691804007282,0.6037370574782954,FAR,FAR,-0.5074741149565909,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.72,0.72,0.0,0.6,0.6017334541219038,0.6032361566391975,FAR,FAR,-0.506472313278395,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.74,0.74,0.0,0.6,0.597268482227736,0.6017442380363321,FAR,FAR,-0.5034884760726643,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.76,0.76,0.0,0.6,0.6027379288503523,0.6019926607398371,FAR,FAR,-0.5039853214796743,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.78,0.78,0.0,0.6,0.5959427445966619,0.6004801817040433,FAR,FAR,-0.5009603634080866,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.8,0.8,0.0,0.6,0.6077666674898768,0.6023018031505016,FAR,FAR,-0.5046036063010033,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.82,0.82,0.0,0.6,0.6022474869003541,0.6022882240879648,FAR,FAR,-0.5045764481759296,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.84,0.84,0.0,0.6,0.5974403724083434,0.6010762611680595,FAR,FAR,-0.502152522336119,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.86,0.86,0.0,0.6,0.5971108907933238,0.6000849185743755,FAR,FAR,-0.5001698371487511,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.88,0.88,0.0,0.6,0.6174886052165054,0.6044358402349079,FAR,FAR,-0.5088716804698159,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.9,0.9,0.0,0.6,0.6043630386389928,0.6044176398359291,FAR,FAR,-0.5088352796718583,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.92,0.92,0.0,0.6,0.5959658910741568,0.602304702645486,FAR,FAR,-0.504609405290972,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.94,0.94,0.0,0.6,0.5972437645449946,0.6010394681203631,FAR,FAR,-0.5020789362407263,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.96,0.96,0.0,0.6,0.604050965412785,0.6017923424434686,FAR,FAR,-0.5035846848869372,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,0.98,0.98,0.0,0.6,0.5921459597345801,0.5993807467662464,FAR,FAR,-0.4987614935324929,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.0,1.0,0.0,0.6,0.5850708530406542,0.5958032733348484,FAR,FAR,-0.49160654666969683,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.02,1.02,0.0,0.6,0.5967877192853631,0.596049384822477,FAR,FAR,-0.49209876964495414,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.04,1.04,0.0,0.6,0.589467625757029,0.594403945056115,FAR,FAR,-0.48880789011223014,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.06,1.06,0.0,0.6,0.6199973645036484,0.6008022999179984,FAR,FAR,-0.5016045998359968,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.08,1.08,0.0,0.6,0.6044937155032065,0.6017251538143005,FAR,FAR,-0.503450307628601,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.1,1.1,0.0,0.6,0.6085059251724156,0.6034203466538293,FAR,FAR,-0.5068406933076586,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.12,1.12,0.0,0.6,0.6017310937373753,0.6029980334247158,FAR,FAR,-0.5059960668494317,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.14,1.14,0.0,0.6,0.5956835363191657,0.6011694091483283,FAR,FAR,-0.5023388182966566,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.16,1.16,0.0,0.6,0.5852735973700433,0.597195456203757,FAR,FAR,-0.4943909124075141,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.18,1.18,0.0,0.6,0.6027910633653111,0.5985943579941455,FAR,FAR,-0.49718871598829106,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.2,1.2,0.0,0.6,0.5999241887039422,0.5989268156715947,FAR,FAR,-0.4978536313431894,1,,,0.01,0
C3_n0.01_d000_r04,C3,202621,1.22,1.22,0.0,0.6,0.5884426234793025,0.5963057676235216,FAR,FAR,-0.49261153524704326,1,,,0.01,0
