trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C2_n0.01_d100_r03,C2,202625,0.0,0.0,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r03,C2,202625,0.02,0.02,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r03,C2,202625,0.04,0.04,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r03,C2,202625,0.06,0.06,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r03,C2,202625,0.08,0.08,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r03,C2,202625,0.1,0.0,0.1,0.6,0.5986252233987068,0.5986252233987068,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.12,0.02,0.09999999999999999,0.6,0.6054388960997795,0.600328641573975,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.14,0.04,0.1,0.6,0.6005859069113274,0.6003929579083132,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.16,0.06,0.1,0.6,0.6098322925280655,0.6027527915632512,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.18,0.08,0.09999999999999999,0.6,0.5951678079918107,0.6008565456703912,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.2,0.1,0.1,0.6,0.5896575506644623,0.598056796918909,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.22,0.12,0.1,0.6,0.6094397526309588,0.6009025358469214,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.24,0.14,0.09999999999999998,0.6,0.6045513912328423,0.6018147496934017,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.26,0.16,0.1,0.6,0.5956841658643823,0.6002821037361468,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.28,0.18,0.10000000000000003,0.6,0.6057200543435328,0.6016415913879933,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.3,0.2,0.09999999999999998,0.6,0.6037883216320725,0.6021782739490131,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.32,0.22,0.1,0.6,0.6037447737420369,0.6025698988972691,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.34,0.24,0.10000000000000003,0.6,0.5755656977709189,0.5958188486156816,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r03,C2,202625,0.36,0.26,0.09999999999999998,0.6,0.6024798401357869,0.5974840964957079,FAR,FAR,0.0,1,,,0.01,100
