trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C2_n0.01_d100_r05,C2,202627,0.0,0.0,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r05,C2,202627,0.02,0.02,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r05,C2,202627,0.04,0.04,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r05,C2,202627,0.06,0.06,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r05,C2,202627,0.08,0.08,nan,0.6,,,FAR,FAR,0.0,0,INVALID,MISSING_OR_DELAY_BUFFER,0.01,100
C2_n0.01_d100_r05,C2,202627,0.1,0.0,0.1,0.6,0.5952743410331642,0.5952743410331642,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.12,0.02,0.09999999999999999,0.6,0.6075898229527253,0.5983532115130545,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.14,0.04,0.1,0.6,0.6061003770849716,0.6002900029060338,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.16,0.06,0.1,0.6,0.5903659014631363,0.5978089775453095,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.18,0.08,0.09999999999999999,0.6,0.6096776912318667,0.6007761559669488,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.2,0.1,0.1,0.6,0.607019861409273,0.6023370823275298,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.22,0.12,0.1,0.6,0.6049827482681225,0.602998498812678,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.24,0.14,0.09999999999999998,0.6,0.5898187986283902,0.599703573766606,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.26,0.16,0.1,0.6,0.5847486991943871,0.5959648551235512,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.28,0.18,0.10000000000000003,0.6,0.6113014290030943,0.599798998593437,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.3,0.2,0.09999999999999998,0.6,0.6055632744906536,0.6012400675677412,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.32,0.22,0.1,0.6,0.6072375752174388,0.6027394444801656,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.34,0.24,0.10000000000000003,0.6,0.6015835858010093,0.6024504798103765,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.36,0.26,0.09999999999999998,0.6,0.6032482097180445,0.6026499122872935,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.38,0.28,0.09999999999999998,0.6,0.6176527628087866,0.6064006249176668,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.4,0.3,0.10000000000000003,0.6,0.606434358894523,0.6064090584118809,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.42,0.32,0.09999999999999998,0.6,0.6121605685553917,0.6078469359477585,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.44,0.34,0.09999999999999998,0.6,0.5915670358041024,0.6037769609118445,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.46,0.36,0.10000000000000003,0.6,0.5963100768931628,0.6019102399071741,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.48,0.38,0.09999999999999998,0.6,0.5868629653254732,0.5981484212617488,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.5,0.4,0.09999999999999998,0.6,0.6078722057154023,0.6005793673751623,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.52,0.42,0.10000000000000003,0.6,0.6067395632939633,0.6021194163548625,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.54,0.44,0.10000000000000003,0.6,0.5956702175051413,0.6005071166424322,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.56,0.46,0.10000000000000003,0.6,0.6107965917448441,0.6030794854180352,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.58,0.48,0.09999999999999998,0.6,0.5948078050822018,0.6010115653340768,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.6,0.5,0.09999999999999998,0.6,0.6323159427171557,0.6088376596798466,FAR,FAR,0.0,1,,,0.01,100
C2_n0.01_d100_r05,C2,202627,0.62,0.52,0.09999999999999998,0.6,0.6074424844321201,0.608488865867915,FAR,FAR,0.0,1,,,0.01,100
