trial_id,condition,seed,time_s,sensor_time_s,sample_age_s,true_distance_m,raw_distance_m,filtered_distance_m,expected_state,state,command,valid,event_label,invalid_reason,noise_sigma_m,delay_ms
C2_n0.03_d000_r05,C2,202637,0.0,0.0,0.0,0.6,0.5258982338778042,0.5258982338778042,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.02,0.02,0.0,0.6,0.6125806567045281,0.5475688395844852,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.04,0.04,0.0,0.6,0.6032307820196902,0.5614843251932865,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.06,0.06,0.0,0.6,0.5908148395669918,0.5688169537867128,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.08,0.08,0.0,0.6,0.5559374542611585,0.5655970789053243,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.1,0.1,0.0,0.6,0.5937623546426696,0.5726383978396605,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.12,0.12,0.0,0.6,0.5704612698297665,0.5720941158371871,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.14,0.14,0.0,0.6,0.5932800708221656,0.5773906045834317,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.16,0.16,0.0,0.6,0.5616756308838156,0.5734618611585277,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.18,0.18,0.0,0.6,0.6311541007437658,0.5878849210548373,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.2,0.2,0.0,0.6,0.6201238722083662,0.5959446588432196,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.22,0.22,0.0,0.6,0.5796278124491298,0.5918654472446971,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.24,0.24,0.0,0.6,0.5635010654049007,0.584774351784748,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.26,0.26,0.0,0.6,0.6091352353038839,0.5908645726645321,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.28,0.28,0.0,0.6,0.5554776446772395,0.5820178406677089,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.3,0.3,0.0,0.6,0.539615371990396,0.5714172234983808,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.32,0.32,0.0,0.6,0.5714013630351085,0.5714132583825626,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.34,0.34,0.0,0.6,0.5632085548252269,0.5693620824932287,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.36,0.36,0.0,0.6,0.5820242219667066,0.5725276173615982,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.38,0.38,0.0,0.6,0.6460181798864709,0.5909002579928163,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.4,0.4,0.0,0.6,0.6259703251416362,0.5996677747800212,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.42,0.42,0.0,0.6,0.5707477995992929,0.5924377809848391,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.44,0.44,0.0,0.6,0.63653902717466,0.6034630925322944,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.46,0.46,0.0,0.6,0.6000573639370423,0.6026116603834814,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.48,0.48,0.0,0.6,0.6448830645249181,0.6131795114188405,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.5,0.5,0.0,0.6,0.6172173446168209,0.6141889697183356,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.52,0.52,0.0,0.6,0.5776707316607074,0.6050594102039285,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.54,0.54,0.0,0.6,0.6391411987378581,0.6135798573374109,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.56,0.56,0.0,0.6,0.5707645551699919,0.6028760317955562,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.58,0.58,0.0,0.6,0.6463390544427051,0.6137417874573434,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.6,0.6,0.0,0.6,0.6381083630702045,0.6198334313605587,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.62,0.62,0.0,0.6,0.5834161847913173,0.6107291197182483,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.64,0.64,0.0,0.6,0.5808217456781751,0.60325227620823,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.66,0.66,0.0,0.6,0.6165025041836267,0.6065648332020792,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.68,0.68,0.0,0.6,0.5772568662835313,0.5992378414724422,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.7,0.7,0.0,0.6,0.6097212399474881,0.6018586910912036,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.72,0.72,0.0,0.6,0.5667397946956673,0.5930789669923195,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.74,0.74,0.0,0.6,0.5901077133549861,0.5923361535829862,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.76,0.76,0.0,0.6,0.6243366403608767,0.6003362752774588,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.78,0.78,0.0,0.6,0.6452409842885788,0.6115624525302388,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.8,0.8,0.0,0.6,0.6173624455434489,0.6130124507835413,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.82,0.82,0.0,0.6,0.6062409836126192,0.6113195839908108,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.84,0.84,0.0,0.6,0.5948538949196907,0.6072031617230307,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.86,0.86,0.0,0.6,0.6298388560264143,0.6128620852988766,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.88,0.88,0.0,0.6,0.6474060618724301,0.621498079442265,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.9,0.9,0.0,0.6,0.6047094055701788,0.6173009109742434,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.92,0.92,0.0,0.6,0.5636142703998135,0.603879250830636,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.94,0.94,0.0,0.6,0.6392820709714953,0.6127299558658508,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.96,0.96,0.0,0.6,0.5372533879710559,0.5938608138921521,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,0.98,0.98,0.0,0.6,0.6333026873149562,0.603721282247853,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.0,1.0,0.0,0.6,0.6010642766655506,0.6030570308522775,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.02,1.02,0.0,0.6,0.5844353638249569,0.5984016140954473,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.04,1.04,0.0,0.6,0.5982801841564506,0.5983712566106981,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.06,1.06,0.0,0.6,0.6486803939836273,0.6109485409539304,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.08,1.08,0.0,0.6,0.604665918462178,0.6093778853309922,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.1,1.1,0.0,0.6,0.6273279243123743,0.6138653950763377,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.12,1.12,0.0,0.6,0.6079144203626256,0.6123776513979097,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.14,1.14,0.0,0.6,0.5835571309777279,0.6051725212928643,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.16,1.16,0.0,0.6,0.6517734347094281,0.6168227496470052,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.18,1.18,0.0,0.6,0.5770190609942093,0.6068718274838062,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.2,1.2,0.0,0.6,0.5987997064135657,0.604853797216246,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.22,1.22,0.0,0.6,0.6019329884187188,0.6041235950168642,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.24,1.24,0.0,0.6,0.5627466616038483,0.5937793616636102,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.26,1.26,0.0,0.6,0.5768725551359667,0.5895526600316994,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.28,1.28,0.0,0.6,0.540420533506869,0.5772696284004918,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.3,1.3,0.0,0.6,0.6051477825935223,0.5842391669487494,FAR,FAR,0.0,1,,,0.03,0
C2_n0.03_d000_r05,C2,202637,1.32,1.32,0.0,0.6,0.6599308311499218,0.6031620829990425,FAR,FAR,0.0,1,,,0.03,0
